,elo1_pre,elo2_pre,elo_prob1,rating1_pre,rating2_pre,pitcher1_rgs,pitcher2_rgs,rating_prob1,score1,score2
248,1491.5961333188502,1474.87703694026,0.5583326564152137,1495.3548218857002,1448.4975867994501,58.0461534554656,49.0838895761113,0.620500694941561,3.0,7.0
249,1534.6994167091,1526.7456616535699,0.5458559315333684,1547.79696275727,1533.3507849351502,52.8409053146469,54.5219642111179,0.551595590686469,8.0,4.0
250,1584.9748589176002,1545.34962102143,0.5905540623551082,1596.40196416104,1556.35336828845,49.203671780297,48.9283659876727,0.582254507132795,5.0,7.0
251,1461.6076298747198,1556.61872883065,0.3992064304176124,1461.6378415827699,1537.9810854119298,47.6083736023854,51.951005290131704,0.375639650512873,1.0,10.0
252,1454.06721617052,1453.6625016238502,0.5350635585769723,1449.6366220675197,1453.7891667557,47.4,45.2528641455828,0.5068075648714361,7.0,4.0
253,1504.54369851206,1519.5663801983499,0.5129165251606999,1509.1171907132,1523.95300444923,49.398794703483496,55.27805934510221,0.462469917885451,2.0,4.0
254,1510.26770922008,1433.13018311884,0.6415721812534007,1517.00936688764,1442.9179472544001,46.941712270757996,46.93097540098739,0.5902589737300711,14.0,0.0
255,1554.1614431659302,1486.14649213379,0.6294086224095145,1552.02373553538,1484.8373040709803,54.221678390936205,49.380544904273606,0.599535060311834,5.0,4.0
256,1500.1760111915803,1518.48898971893,0.5081835509320032,1488.6236271392802,1523.5176348835,47.1278465160179,49.4440611480424,0.454485178967566,3.0,2.0
257,1467.11412754264,1505.00414918114,0.4800212948495444,1464.62946616301,1505.41936040069,48.737802065223704,46.3828555381291,0.493681247831314,6.0,12.0
258,1530.0622644596801,1541.26658742724,0.518406138405747,1525.8197339037,1540.0544076027697,53.385888286799606,49.87436167799051,0.49245804720611697,1.0,2.0
259,1458.91624857327,1559.3101101321,0.3917985351388371,1459.65586203588,1539.9630649588198,47.4,47.4,0.400447891743344,5.0,2.0
260,1551.37913556361,1466.08197583793,0.6523001104400765,1559.5928542589902,1433.1488441778,51.2663127589583,49.6027493562636,0.6523666394038629,2.0,1.0
261,1490.42023960625,1476.0529306528601,0.5549916405118923,1494.51763291483,1449.3347757703198,47.309363264774106,45.475458358485206,0.572255522488532,4.0,3.0
262,1472.7367212033898,1476.2096015607299,0.5295065753292393,1479.9538558373902,1490.83530255091,54.372290537533,50.539088764911696,0.5251499095317971,8.0,4.0
263,1465.1105165106,1507.0077602131798,0.4742665533528793,1463.13100098711,1506.91782557659,46.9539370463013,46.6418989388321,0.475462997158705,5.0,3.0
264,1529.55957153677,1480.08863534685,0.6041848072603826,1518.74536745829,1505.2695082008402,53.149696959041,54.1613515977921,0.540005249631331,1.0,3.0
265,1533.15233906052,1528.29273930215,0.5414370449736573,1546.5773227850302,1534.5704249073901,56.3555009163044,62.965304195697605,0.523225155634771,3.0,1.0
266,1503.1421260760198,1520.96795263439,0.5088844146237516,1508.2118682443802,1524.85832691805,54.6685471040886,45.8268498386024,0.562765658242792,1.0,0.0
267,1509.38451530012,1434.0133770388,0.6392305911215829,1516.42511847585,1443.5021956661901,59.3469703600929,46.7993178854774,0.6691644379783,4.0,3.0
268,1460.7572527544198,1557.46910595095,0.3968606451906432,1461.0223009190197,1538.59662607568,47.5898856547919,49.730718390000106,0.3938563583685,6.0,10.0
269,1452.8103864372501,1454.91933135712,0.5314621373536746,1448.58317309707,1454.84261572615,47.765228401806404,47.5923411556796,0.488304971438272,4.0,3.0
270,1548.7348541318,1468.72625726974,0.6453637766976023,1557.77266613797,1434.96903229882,54.3559136158337,49.9318433679103,0.665716947179933,10.0,1.0
271,1551.01384018888,1489.29409511084,0.6209170656333516,1549.51814385905,1487.34289574731,54.2708303015346,47.7352640375789,0.6042377024495229,11.0,1.0
272,1506.9536850878,1511.71131582271,0.5276637160697337,1492.0319745521201,1520.10928747066,49.986431412962105,63.9584616904153,0.388086647405306,1.0,18.0
273,1528.69660816299,1542.63224372393,0.5144797348527039,1524.6169135909101,1541.25722791556,43.14321490401029,45.8545020332861,0.44765081694806,8.0,7.0
274,1469.7911063727302,1502.3271703510502,0.4877180875775619,1466.01266586742,1504.0361606962801,49.1786114564604,57.922944552606296,0.418917206649682,0.0,11.0
275,1546.6334699815698,1470.8276414199697,0.6398074524110635,1556.7072564882599,1436.03444194853,62.5999198810382,47.9005188070718,0.722722676764485,6.0,0.0
276,1487.63445536988,1587.76064315397,0.3921657701824709,1492.2979247797198,1598.6216722961499,49.4050492556822,50.477009503605395,0.36340213448821795,5.0,2.0
277,1515.4192133888598,1504.38166305077,0.5502528472427627,1527.5698458847598,1476.1614379822502,50.667714158418995,48.1174669409225,0.59245496279148,6.0,1.0
278,1519.2181913403601,1481.83839664088,0.5874249829986911,1523.069099929,1507.05873518989,46.401398130416005,57.87255317701079,0.47498775829407297,8.0,5.0
279,1552.8991528981398,1487.4087824015803,0.6260125042431994,1550.76441710205,1486.09662250431,47.8454788490454,47.4,0.566767689212275,3.0,4.0
280,1468.28807668138,1503.8302000423998,0.4833956571461296,1464.9296726388502,1505.1191539248498,51.535883298071205,47.344336747764594,0.499713018855915,7.0,6.0
281,1534.6116267929801,1446.49149894642,0.6559765770378901,1539.10681160684,1444.0467863976198,54.9080115301147,47.492948574725105,0.635368147823974,1.0,11.0
282,1530.1803363192498,1541.14851556767,0.5187455074625053,1525.60503969391,1540.2691018125597,44.8751273423679,45.62335742987471,0.47198835302314707,6.0,7.0
283,1532.84599603999,1430.72695253558,0.6739267934416725,1520.9578597934399,1441.28970333104,48.0325395637328,43.878351242624795,0.6233280184882021,3.0,6.0
284,1463.37069377822,1473.59616053693,0.5198127671448323,1462.49682207207,1489.3607813978601,46.817079595904104,54.112167060211895,0.4165765638300011,2.0,6.0
285,1555.84927291444,1546.96945405794,0.5471771088445438,1537.19847691603,1557.7515174481,51.139256056862294,52.460473168696396,0.4942458658989461,3.0,1.0
286,1530.24673950322,1433.32620907235,0.6673168704087864,1519.03692434442,1443.2106387800598,60.4475907545327,49.03653353842729,0.6706269457002421,12.0,2.0
287,1500.8184533885901,1479.61614031504,0.5646867905314169,1473.51232516,1451.9838885925699,48.3986160771341,44.0138241528821,0.567567678513886,10.0,1.0
288,1488.94264871626,1586.45244980759,0.3957616913079719,1492.96157501573,1597.9580220601401,45.803396143559596,57.3903466115687,0.30211136758287893,4.0,6.0
289,1554.60892711334,1548.20979985904,0.5436365643162782,1536.18068399613,1558.7693103679999,48.8759255392316,47.4,0.510305665011757,3.0,2.0
290,1522.0067804537803,1479.04980752746,0.5951833641054537,1525.1380409568399,1504.98979416205,60.6725742286869,55.603356002460096,0.590103134343985,0.0,3.0
291,1513.93787423038,1474.21806036187,0.590685697337435,1526.49999305602,1481.02370866613,54.2292905611985,49.244599735459296,0.60189466902096,5.0,3.0
292,1460.9614067014402,1476.00544761371,0.5128858072280286,1460.44362009155,1491.4139833783802,47.746504366394994,47.6482238564311,0.46036201794065507,7.0,3.0
293,1510.62549052048,1471.9134667222,0.5892823458163395,1519.43764997185,1436.70607944734,49.483530007431,44.4979642823001,0.6424634129167429,7.0,6.0
294,1536.26756100307,1473.1690312459802,0.6227834500605406,1535.9353872962602,1469.2633871551502,45.5031388888861,50.661831549769296,0.573055104668171,29.0,9.0
